id,name,parent_id/id,property_account_expense_categ_id/id,property_account_income_categ_id/id
product_import_cwa.cbl_2710515,SCHELPENZAND,product_import_cwa.cbl_27105,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2710520,"HOOI, STRO",product_import_cwa.cbl_27105,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2810505,BOODSCHAPPENTASSEN,product_import_cwa.cbl_28105,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2810510,FOLDERS EN BROCHURES,product_import_cwa.cbl_28105,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2810515,WAARDEBONNEN,product_import_cwa.cbl_28105,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2810520,EMBALLAGE,product_import_cwa.cbl_28105,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811005,"KOUSEN, SOKKEN",product_import_cwa.cbl_28110,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811010,HUISHOUDTEXTIEL,product_import_cwa.cbl_28110,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811015,ONDERGOED,product_import_cwa.cbl_28110,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811020,OVERIGE TEXTIEL,product_import_cwa.cbl_28110,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811025,SCHOEISEL,product_import_cwa.cbl_28110,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811505,FOTO MATERIALEN,product_import_cwa.cbl_28115,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811510,"BEELDDRAGERS, GELUIDDRAGERS",product_import_cwa.cbl_28115,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2811515,FOTOALBUMS,product_import_cwa.cbl_28115,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812505,KLEDINGSERVICES,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812510,SCHOENREPARATIE,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812515,BOODSCHAPPENBEZORGSERVICE,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812520,PTT-POST SERVICE,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812525,FOTO-ONTWIKKEL EN AFDRUK SERVICES,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812530,KOPIEER- EN FAXSERVICE,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2812535,OVERIGE SERVICES,product_import_cwa.cbl_28125,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2813005,KLEIN HUISHOUDELIJK PLASTIC,product_import_cwa.cbl_28130,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2813010,GROOTHUISHOUDELIJK PLASTIC,product_import_cwa.cbl_28130,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2813015,"POTTEN, PANNEN, BAKVORMEN",product_import_cwa.cbl_28130,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2813020,KEUKENHULPJES,product_import_cwa.cbl_28130,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2813025,"GLAS, PORCELEIN, AARDEWERK",product_import_cwa.cbl_28130,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815005,AFSLANKPRODUCTEN,product_import_cwa.cbl_28150,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815010,"VITAMINEN, MINERALEN, VOEDINGSSUPPLEMENTEN",product_import_cwa.cbl_28150,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815505,PIJNSTILLENDE MIDDELEN,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815510,VERKOUDHEIDSPREPARATEN,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815515,"HOESTPREPARATEN, KEELPREPARATEN",product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815520,GRIEPPREPARATEN,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815525,SPIJSVERTERINGSPREPARATEN,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815530,OOGVERZORGING,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815531,OORVERZORGING,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815535,"BLAASPREPARATEN, GESLACHTPREPARATEN",product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815540,BLOEDSOMLOOP PREPARATEN,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815550,HUIDVERZORGING,product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2815555,"SPIERVERZORGING, GEWRICHTSVERZORGING",product_import_cwa.cbl_28155,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816005,"KALMEREND, RUSTGEVEND",product_import_cwa.cbl_28160,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816010,MIDDELEN TEGEN REISZIEKTE,product_import_cwa.cbl_28160,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816015,OVERIGE HABITUELE AANDOENINGEN,product_import_cwa.cbl_28160,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816505,ZWANGERSCHAPSTESTEN,product_import_cwa.cbl_28165,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816507,OVULATIETEST,product_import_cwa.cbl_28165,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816508,THERMOMETERS,product_import_cwa.cbl_28165,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2816510,OVERIGE DIAGNOSTISCHE TESTEN,product_import_cwa.cbl_28165,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819505,BIJOUX,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819510,"FIETS, AUTO",product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819515,GEREEDSCHAPPEN,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819525,HAARDBLOKKEN,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819535,DOE HET ZELF,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819540,VERF EN ACCESSOIRES,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819545,"SCHOENONDERHOUDSARTIKELEN, VETERS",product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819550,SPEELGOED,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819555,TUINARTIKELEN,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819560,KOOKBOEKEN,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819565,DECORATIE NON FOOD,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819570,"TASSEN, KOFFERS",product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819575,APPARATEN ELEKTRISCH / ELEKTRONISCH,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819580,CAMPING,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819585,NAAIGAREN EN NAAIGEREI,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819590,OPTIEK,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2819599,OVERIGE ASSORTIMENT,product_import_cwa.cbl_28195,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_2910505,JENEVER,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910510,VIEUX,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910515,BRANDEWIJN,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910520,BERENBURG,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910525,LIKEUREN,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910530,WHISKY,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910535,COGNAC,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910540,RUM,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910545,GIN,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910550,WODKA,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910555,CREAMDRANKEN,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910560,ANIJSDRANKEN,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_2910565,OVERIGE SPECIALITEITEN,product_import_cwa.cbl_29105,"voedselcoop_7306","voedselcoop_8006"
product_import_cwa.cbl_4000005,SCHUIMSCHALEN,product_import_cwa.cbl_40000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4000010,PAPIEREN ZAKKEN,product_import_cwa.cbl_40000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4000015,PLASTIC ZAKKEN,product_import_cwa.cbl_40000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4000020,FOLIE ZAKKEN,product_import_cwa.cbl_40000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4000025,GECOMBINEERDE ZAKKEN,product_import_cwa.cbl_40000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4100030,KAARTEN,product_import_cwa.cbl_41000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4100035,KLEDING,product_import_cwa.cbl_41000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4100040,VLAGGENSTOKKEN,product_import_cwa.cbl_41000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4100045,OVERIG STYLING MATERIAAL,product_import_cwa.cbl_41000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4200005,ETIKETTEN,product_import_cwa.cbl_42000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4200010,BONROLLEN,product_import_cwa.cbl_42000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4200015,TONER,product_import_cwa.cbl_42000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4200020,INKTLINTEN,product_import_cwa.cbl_42000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4200025,DIVERSE,product_import_cwa.cbl_42000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4300005,ROLHOUDER,product_import_cwa.cbl_43000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4300010,HANDDOEKENDISPENSER,product_import_cwa.cbl_43000,"voedselcoop_7307","voedselcoop_8007"
product_import_cwa.cbl_4300015,DIVERSE,product_import_cwa.cbl_43000,"voedselcoop_7307","voedselcoop_8007"
